,ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
3713,2022-03-10 07:35:00,CL,1588,CLE,73H,J,US,189,0.6166606296723216
3714,2022-03-10 06:40:00,VW,981,YYZ,321,J,CA,220,0.6876385383608216
3715,2022-03-10 08:05:00,LZ,617,SLK,AT5,J,US,48,0.4871704162283903
3716,2022-03-10 08:40:00,KL,584,YQR,320,J,CA,174,0.4172621187867666
3717,2022-03-10 08:05:00,ZD,742,YAD,73H,J,CA,189,0.7195519783561038
3718,2022-03-10 09:05:00,ZD,735,BKL,73H,J,US,189,0.7015435097988431
3719,2022-03-10 09:10:00,UA,512,EWR,75W,J,US,169,0.6235720845585296
3720,2022-03-10 09:50:00,ZD,758,PHX,73H,J,US,189,0.7158786346481012
3721,2022-03-10 10:15:00,CL,1699,WJF,73H,J,US,189,0.6126633543972002
3722,2022-03-10 10:35:00,LZ,612,WAL,ER4,J,US,49,0.5803199859312486
3723,2022-03-10 10:50:00,LZ,614,CGZ,AT5,J,US,48,0.4675795268742245
3724,2022-03-10 11:00:00,LJ,2831,DFW,319,J,US,156,0.6141397250253915
3725,2022-03-10 11:00:00,LJ,2829,RFK,320,J,US,186,0.5868731484025956
3726,2022-03-10 12:00:00,VW,981,YYZ,320,J,CA,180,0.7244815478790597
3727,2022-03-10 12:30:00,LZ,626,RDR,AT5,J,US,48,0.5588310342264516
3728,2022-03-10 12:35:00,VW,983,YYZ,320,J,CA,180,0.7244815478790597
3729,2022-03-10 13:15:00,KL,605,ICY,320,J,US,174,0.42829786815434556
3730,2022-03-10 13:25:00,IA,927,DEN,E90,J,US,100,0.7159382319268508
3731,2022-03-10 14:15:00,LZ,618,SLK,AT5,J,US,48,0.5443246203896565
3732,2022-03-10 13:45:00,VW,983,YYZ,32Q,J,CA,220,0.6881112401284416
3733,2022-03-10 14:10:00,CL,854,LAX,73H,J,US,189,0.6293905984568345
3734,2022-03-10 14:05:00,CL,772,YQR,73H,J,CA,189,0.721381190520482
3735,2022-03-10 15:20:00,ZD,2624,BWI,73H,C,US,189,0.6172259980269037
3736,2022-03-10 15:00:00,LJ,2807,DEN,320,J,US,186,0.5933404816779078
3737,2022-03-10 14:55:00,NW,2806,SCM,320,J,US,186,0.5932089408929321
3738,2022-03-10 16:25:00,CL,2727,MQI,73H,J,US,189,0.5679906969563595
3739,2022-03-10 15:45:00,VW,985,YYZ,320,J,CA,180,0.706075154298855
3740,2022-03-10 16:25:00,GQ,948,CYT,32Q,J,US,190,0.6528409786911596
3741,2022-03-10 17:35:00,LJ,770,YEG,319,J,CA,156,0.7907978646166782
3742,2022-03-10 17:00:00,IA,928,DEN,73W,J,US,142,0.7102361265373227
3743,2022-03-10 17:45:00,CL,3038,FRM,73H,J,US,189,0.5266099650272377
3744,2022-03-10 17:10:00,LJ,662,RUT,319,J,US,156,0.7526316579387744
3745,2022-03-10 19:15:00,CL,2924,MSP,320,J,US,180,0.5601193069825224
3746,2022-03-10 18:55:00,LJ,579,YQU,320,J,CA,186,0.6674827214067744
3747,2022-03-10 19:55:00,LJ,505,YUL,320,J,CA,186,0.6544107349321704
3748,2022-03-10 20:05:00,CL,1391,YXY,73H,J,CA,189,0.6395381131543347
3749,2022-03-10 19:25:00,VW,3406,MYV,E90,J,US,98,0.6456505281051795
3750,2022-03-10 20:25:00,LJ,643,YXT,319,J,CA,156,0.6962207338577013
3751,2022-03-10 21:35:00,CL,773,YQR,73H,J,CA,189,0.7254888031991162
3752,2022-03-11 06:05:00,PW,1129,YLW,319,J,CA,143,0.7208867367489963
3753,2022-03-11 05:50:00,LJ,2813,DAN,320,J,US,186,0.5818383445028684
3754,2022-03-11 06:30:00,CL,2717,YXU,73H,J,CA,189,0.5811490279242552
3755,2022-03-11 07:15:00,LJ,2801,YQQ,320,J,CA,186,0.6022866698076409
3756,2022-03-11 05:50:00,ZD,739,YXJ,73H,J,CA,189,0.6567797105062261
3757,2022-03-11 07:35:00,LZ,607,KIC,ER4,J,US,49,0.4705372695908384
3758,2022-03-11 07:15:00,LZ,630,BPT,AT5,J,US,48,0.3332312015286514
3759,2022-03-11 07:10:00,LJ,504,YUL,319,J,CA,156,0.6209744856686957
3760,2022-03-11 07:05:00,VW,981,YYZ,320,J,CA,180,0.7284769488176124
3761,2022-03-11 07:10:00,FZ,2874,BWI,73H,C,US,189,0.6768770544543101
3762,2022-03-11 09:00:00,CL,850,YCV,73H,J,CA,189,0.6211795228908651
3763,2022-03-11 09:10:00,AP,2330,BWI,738,C,US,189,0.7388522295133638
3764,2022-03-11 08:50:00,ZD,742,YAD,73H,J,CA,189,0.7432252518400082
3765,2022-03-11 08:45:00,CL,563,DFW,73H,J,US,189,0.5717622181520433
3766,2022-03-11 08:35:00,UA,512,EWR,75W,J,US,169,0.5751293863704848
3767,2022-03-11 09:10:00,IA,926,DEN,E75,J,US,88,0.6340377735261737
3768,2022-03-11 09:50:00,CL,2706,EKI,73H,J,US,189,0.5795363215722259
3769,2022-03-11 09:45:00,ZD,738,RNH,73H,J,US,189,0.7232966598329197
3770,2022-03-11 10:50:00,CL,856,BNL,73H,J,US,189,0.6560126263572017
3771,2022-03-11 10:55:00,YU,1628,FBY,319,J,US,156,0.5792898181684758
3772,2022-03-11 10:55:00,LZ,605,MWS,ER4,J,US,49,0.5860138921613021
3773,2022-03-11 11:00:00,LJ,644,YXT,319,J,CA,156,0.7397303981860524
3774,2022-03-11 10:20:00,E4,682,BWI,738,C,US,189,0.8444204040815734
3775,2022-03-11 11:30:00,VW,981,YYZ,32N,J,CA,180,0.7440915790635515
3776,2022-03-11 12:35:00,VW,983,YYZ,320,J,CA,180,0.7511468586059471
3777,2022-03-11 12:15:00,LJ,641,YXT,320,J,CA,186,0.7553560408352307
3778,2022-03-11 12:35:00,CL,3130,YXE,73H,J,CA,189,0.5589754424682023
3779,2022-03-11 12:50:00,VW,3401,MYV,E90,J,US,98,0.7202414876045179
3780,2022-03-11 12:25:00,KL,605,ICY,320,J,US,174,0.4187312055443622
3781,2022-03-11 12:30:00,SV,1667,YXY,73H,J,CA,186,0.597860168236522
3782,2022-03-11 13:40:00,CL,2950,YPE,73H,J,CA,189,0.613464125215459
3783,2022-03-11 14:00:00,YU,2808,DEN,319,J,US,156,0.5877071115122234
3784,2022-03-11 13:05:00,ZY,1047,YXC,73H,J,CA,186,0.5113703991639623
3785,2022-03-11 14:35:00,VW,983,YYZ,32A,J,CA,180,0.743562390707315
3786,2022-03-11 14:45:00,CL,2708,DAN,73H,J,US,189,0.6129454583131939
3787,2022-03-11 14:15:00,NW,2806,SCM,320,J,US,186,0.6494473091464
3788,2022-03-11 15:30:00,ZD,736,UGB,73H,J,US,189,0.7126688034013836
3789,2022-03-11 14:35:00,CL,1317,YQL,73H,J,CA,189,0.679693101753036
3790,2022-03-11 14:45:00,CL,771,YQR,73H,J,CA,189,0.7204829498889043
3791,2022-03-11 15:40:00,CL,3140,HFD,73H,J,US,189,0.6423477509030061
3792,2022-03-11 16:35:00,LJ,667,YDQ,320,J,CA,186,0.7932628633883545
3793,2022-03-11 16:25:00,CL,2653,YXH,73H,J,CA,189,0.6157053771130973
3794,2022-03-11 17:15:00,LJ,770,YEG,320,J,CA,186,0.8222482113136705
3795,2022-03-11 17:15:00,CL,819,MQI,73H,J,US,189,0.7016826587258879
3796,2022-03-11 17:35:00,IA,928,DEN,73W,J,US,142,0.7376654658885219
3797,2022-03-11 17:55:00,VW,3403,MYV,E90,J,US,98,0.7086764537974736
3798,2022-03-11 17:55:00,CL,851,YHZ,73H,J,CA,189,0.6263538518600702
3799,2022-03-11 17:40:00,LJ,2807,DEN,319,J,US,156,0.6524095259090552
3800,2022-03-11 17:20:00,LZ,609,KIC,ER4,J,US,49,0.653905531397287
3801,2022-03-11 18:10:00,LJ,662,RUT,319,J,US,156,0.7724102626026563
3802,2022-03-11 18:05:00,CL,670,YQR,73H,J,CA,189,0.7030609837053977
3803,2022-03-11 19:30:00,TO,1733,YMM,73H,G,CA,189,0.6406390643648935
3804,2022-03-11 19:30:00,VW,986,YYZ,320,J,CA,180,0.7094822561044843
3805,2022-03-11 20:20:00,LJ,506,YUL,320,J,CA,186,0.6791516673245798
3806,2022-03-11 20:50:00,KL,606,ICY,320,J,US,174,0.3914583705803504
3807,2022-03-11 19:45:00,KL,585,YQR,320,J,CA,174,0.306198693075989
3808,2022-03-11 21:25:00,CL,2701,YYT,73H,J,CA,189,0.5903834642134571
3809,2022-03-11 21:55:00,LJ,771,YEG,320,J,CA,186,0.770665320916581
3810,2022-03-12 06:15:00,PL,671,BQV,73H,J,US,189,0.6938165498536196
3811,2022-03-12 06:05:00,LJ,2803,YQQ,320,J,CA,186,0.609771936893703
3812,2022-03-12 05:55:00,LJ,767,YEG,320,J,CA,186,0.6827246502514764
3813,2022-03-12 07:15:00,CL,2732,RNH,73H,J,US,189,0.5582338449950397
3814,2022-03-12 06:20:00,VW,978,YYZ,32N,J,CA,180,0.7446435884702814
3815,2022-03-12 06:05:00,CL,857,OBT,73H,J,US,189,0.621730290889915
3816,2022-03-12 06:25:00,LJ,577,YQU,320,J,CA,186,0.6213887296752638
3817,2022-03-12 06:25:00,ZD,788,AMN,73H,J,US,189,0.6951968422407311
3818,2022-03-12 06:45:00,CL,3602,SOP,73H,J,US,189,0.5663715325668252
3819,2022-03-12 07:45:00,ZD,759,YQQ,73H,J,CA,189,0.6983620252539317
3820,2022-03-12 07:35:00,CL,771,YQR,73H,J,CA,189,0.6801258233463275
3821,2022-03-12 08:25:00,KL,584,YQR,320,J,CA,174,0.40400029040307217
3822,2022-03-12 08:00:00,LJ,640,YXT,320,J,CA,186,0.7512997068873115
3823,2022-03-12 08:55:00,UA,512,EWR,75W,J,US,169,0.5916069049862507
3824,2022-03-12 10:15:00,VW,3403,MYV,E90,J,US,98,0.781094277832819
3825,2022-03-12 10:30:00,VW,980,YYZ,319,J,CA,144,0.8083900769932922
3826,2022-03-12 10:20:00,LJ,2815,YZV,320,J,CA,186,0.6573889690223714
3827,2022-03-12 11:05:00,CL,1556,GBR,73H,J,US,189,0.5647557672682921
3828,2022-03-12 11:20:00,PW,1062,YLW,319,J,CA,143,0.7975957737474072
3829,2022-03-12 12:05:00,LJ,2822,BKL,320,J,US,186,0.6303454005085477
3830,2022-03-12 12:20:00,LJ,2801,YQQ,320,J,CA,186,0.6383901524551355
3831,2022-03-12 12:25:00,UK,821,YVR,E90,J,CA,99,0.6595283056282057
3832,2022-03-12 13:20:00,IR,3225,YMM,321,J,CA,220,0.4643561562722136
3833,2022-03-12 13:30:00,CL,2731,BXK,73H,J,US,189,0.6252067622330693
3834,2022-03-12 12:50:00,IA,927,DEN,E90,J,US,100,0.7582049891092755
3835,2022-03-12 13:00:00,CL,2707,YAD,73H,J,CA,189,0.5892089697185403
3836,2022-03-12 13:55:00,CL,772,YQR,73H,J,CA,189,0.7348745763253217
3837,2022-03-12 15:50:00,ZD,769,APH,73H,J,US,189,0.7297034170132369
3838,2022-03-12 14:30:00,CL,2775,MOD,73H,J,US,189,0.636739798186787
3839,2022-03-12 16:55:00,VW,985,YYZ,319,J,CA,143,0.7949167313958083
3840,2022-03-12 16:40:00,IA,928,DEN,73H,J,US,186,0.6738267110962779
3841,2022-03-12 17:40:00,CL,2708,DAN,73H,J,US,189,0.6148593342798091
3842,2022-03-12 18:05:00,CL,2717,YXU,73H,J,CA,189,0.6297181747989019
3843,2022-03-12 17:35:00,CL,771,YQR,73H,J,CA,189,0.7360078895361287
3844,2022-03-12 18:30:00,YU,2824,SFO,319,J,US,156,0.63487624525034
3845,2022-03-12 19:20:00,CL,3140,HFD,73H,J,US,189,0.6665161076924006
3846,2022-03-12 20:15:00,KL,606,ICY,320,J,US,174,0.3691107082040983
3847,2022-03-12 20:10:00,LJ,770,YEG,32Q,J,CA,235,0.7941554403119396
3848,2022-03-13 06:20:00,CL,851,YHZ,73H,J,CA,189,0.5572584960753326
3849,2022-03-13 06:00:00,CL,1292,YKA,73H,J,CA,189,0.5546432874343469
3850,2022-03-13 05:55:00,CL,1556,GBR,73H,J,US,189,0.5011543989256947
3851,2022-03-13 07:25:00,CL,3038,FRM,73H,J,US,189,0.573411377467973
3852,2022-03-13 06:50:00,LJ,2801,YQQ,320,J,CA,186,0.6062939702062219
3853,2022-03-13 07:15:00,CL,2359,PHX,73H,J,US,189,0.6552958626430425
3854,2022-03-13 07:40:00,CL,1588,CLE,73H,J,US,189,0.6033708522440341
3855,2022-03-13 07:20:00,ZD,759,YQQ,73H,J,CA,189,0.6937961149494547
3856,2022-03-13 07:40:00,CL,771,YQR,73H,J,CA,189,0.6666522096801493
3857,2022-03-13 09:00:00,LJ,2817,YLW,320,J,CA,186,0.6835616156207108
3858,2022-03-13 08:55:00,KL,584,YQR,320,J,CA,174,0.398715573084334
3859,2022-03-13 09:40:00,ZD,735,BKL,73H,J,US,189,0.7423983868701791
3860,2022-03-13 10:00:00,UA,512,EWR,75W,J,US,169,0.6325381681394656
3861,2022-03-13 09:35:00,IA,926,DEN,E90,J,US,100,0.762674766356053
3862,2022-03-13 11:00:00,LZ,607,KIC,ER4,J,US,49,0.5955741991748383
3863,2022-03-13 11:00:00,VW,983,YYZ,320,J,CA,180,0.8008206443563927
3864,2022-03-13 11:00:00,PW,1062,YLW,319,J,CA,143,0.8136051511122576
3865,2022-03-13 11:50:00,LZ,626,RDR,AT5,J,US,48,0.5452382219253942
3866,2022-03-13 11:15:00,LJ,2801,YQQ,320,J,CA,186,0.6407092348123498
3867,2022-03-13 12:50:00,CL,2707,YAD,73H,J,CA,189,0.5830254205895826
3868,2022-03-13 12:30:00,UK,821,YVR,E90,J,CA,99,0.6857703536283274
3869,2022-03-13 12:55:00,LJ,2829,RFK,320,J,US,186,0.6445316089241554
3870,2022-03-13 12:30:00,CL,796,ESP,73H,J,US,189,0.724734850282771
3871,2022-03-13 13:00:00,LJ,667,YDQ,320,J,CA,186,0.7975054653073776
3872,2022-03-13 12:50:00,IA,927,DEN,E90,J,US,100,0.7655331108279183
3873,2022-03-13 13:40:00,TN,510,DOH,788,J,QA,254,0.49929429399834047
3874,2022-03-13 14:30:00,LZ,614,CGZ,AT5,J,US,48,0.5853333764921888
3875,2022-03-13 14:20:00,VW,3401,MYV,E90,J,US,98,0.8129708394548647
3876,2022-03-13 14:00:00,CL,818,MQI,73H,J,US,189,0.7357450681252837
3877,2022-03-13 14:50:00,CL,854,LAX,73H,J,US,189,0.684776896841618
3878,2022-03-13 15:25:00,CL,2220,BZF,73H,J,US,189,0.7503582290633402
3879,2022-03-13 15:55:00,LJ,504,YUL,320,J,CA,186,0.7726966985652399
3880,2022-03-13 16:50:00,LJ,663,RUT,320,J,US,186,0.8125050703067831
3881,2022-03-13 16:35:00,LZ,619,SLK,AT5,J,US,48,0.6806883922653311
3882,2022-03-13 16:55:00,VW,985,YYZ,32N,J,CA,180,0.7973938499198434
3883,2022-03-13 16:00:00,LJ,667,YDQ,319,J,CA,156,0.7988159311662271
3884,2022-03-13 17:30:00,CL,849,CYE,73H,J,US,189,0.650107716775253
3885,2022-03-13 17:05:00,CL,771,YQR,73H,J,CA,189,0.7365482409354478
3886,2022-03-13 16:50:00,LJ,770,YEG,319,J,CA,156,0.8555977581202694
3887,2022-03-13 16:25:00,LJ,2831,DFW,320,J,US,186,0.6809727844190502
3888,2022-03-13 17:40:00,LJ,505,YUL,320,J,CA,186,0.7829819198794127
3889,2022-03-13 18:30:00,LJ,2813,KEF,320,J,IS,186,0.6842883489753184
3890,2022-03-13 18:20:00,VW,982,YYZ,320,J,CA,180,0.7766009518139677
3891,2022-03-13 19:15:00,CL,2950,YPE,73H,J,CA,189,0.6077348595630415
3892,2022-03-13 19:10:00,CL,1391,YXY,73H,J,CA,189,0.6956675828185491
3893,2022-03-13 19:10:00,BJ,3621,ZSW,32A,J,CA,180,0.5420484690755999
3894,2022-03-13 19:20:00,LJ,641,YXT,320,J,CA,186,0.7848493135301206
3895,2022-03-13 19:55:00,KL,606,ICY,320,J,US,174,0.4321136733551032
3896,2022-03-13 19:25:00,LJ,579,YQU,319,J,CA,156,0.7637870903167623
3897,2022-03-13 20:00:00,LJ,643,YXT,32Q,J,CA,235,0.7472227366059818
3898,2022-03-13 21:10:00,LJ,771,YEG,320,J,CA,186,0.8249325736117438
3899,2022-03-13 21:30:00,CL,670,YQR,73H,J,CA,189,0.7421188972068754
3900,2022-03-14 06:20:00,LJ,660,RUT,320,J,US,186,0.6054384239831602
3901,2022-03-14 06:20:00,LJ,577,YQU,320,J,CA,186,0.5490872059555446
3902,2022-03-14 05:45:00,LJ,767,YEG,319,J,CA,156,0.6739732282059708
3903,2022-03-14 07:05:00,CL,2588,YFI,73H,J,CA,189,0.6418136385364208
3904,2022-03-14 06:30:00,CL,2444,ICL,73H,J,US,189,0.6409949563166603
3905,2022-03-14 06:30:00,LZ,607,KIC,ER4,J,US,49,0.5566749368245846
3906,2022-03-14 06:45:00,CL,2707,YAD,73H,J,CA,189,0.5818701442038537
3907,2022-03-14 07:45:00,CL,2613,PTL,73H,J,US,189,0.5589983135742111
3908,2022-03-14 07:50:00,LZ,617,SLK,AT5,J,US,48,0.6632474913966981
3909,2022-03-14 07:45:00,CL,2706,EKI,73H,J,US,189,0.5328415313985279
3910,2022-03-14 08:00:00,UA,512,EWR,75W,J,US,169,0.5945839225201712
3911,2022-03-14 08:05:00,KL,584,YQR,320,J,CA,174,0.42572945136631735
3912,2022-03-14 08:35:00,VW,979,YYZ,320,J,CA,180,0.7190497959517772
3913,2022-03-14 07:55:00,LJ,2801,YQQ,320,J,CA,186,0.6268281566411085
3914,2022-03-14 08:00:00,LJ,640,YXT,320,J,CA,186,0.6977426737750057
3915,2022-03-14 08:35:00,IA,926,DEN,E90,J,US,100,0.7216508094543326
3916,2022-03-14 10:45:00,ZD,738,RNH,73H,J,US,189,0.6873650461646788
3917,2022-03-14 10:25:00,LZ,614,CGZ,AT5,J,US,48,0.6101848744235946
3918,2022-03-14 10:35:00,LJ,2817,YLW,320,J,CA,186,0.6416140613693924
3919,2022-03-14 11:00:00,CL,850,YCV,73H,J,CA,189,0.5880834323030691
3920,2022-03-14 11:20:00,VW,981,YYZ,320,J,CA,180,0.7246245646857465
3921,2022-03-14 11:15:00,CL,772,YQR,73H,J,CA,189,0.6800814783968804
3922,2022-03-14 12:55:00,LZ,783,SLK,ATR,C,US,48,0.725731665006269
3923,2022-03-14 13:10:00,UK,821,YVR,32N,J,CA,172,0.5617129279369918
3924,2022-03-14 13:05:00,LJ,2349,YKA,320,J,CA,186,0.6109040113136978
3925,2022-03-14 13:10:00,KL,605,ICY,320,J,US,174,0.39603253532879545
3926,2022-03-14 12:25:00,SV,1667,YXY,73H,J,CA,186,0.539093742910433
3927,2022-03-14 13:05:00,ZY,1047,YXC,73H,J,CA,186,0.4948450650030817
3928,2022-03-14 13:35:00,LJ,2802,YQQ,319,J,CA,156,0.6364596285756111
3929,2022-03-14 13:25:00,VW,983,YYZ,32Q,J,CA,220,0.7196518953094425
3930,2022-03-14 13:05:00,YU,1394,LAS,320,J,US,186,0.6209836053371857
3931,2022-03-14 13:45:00,LZ,608,KIC,ER4,J,US,49,0.587665156033572
3932,2022-03-14 13:55:00,CL,771,YQR,73H,J,CA,189,0.6904004091860083
3933,2022-03-14 14:30:00,ZD,739,YXJ,73H,J,CA,189,0.6807714431662863
3934,2022-03-14 15:10:00,CL,1430,MJQ,73H,J,US,189,0.6348125377077964
3935,2022-03-14 14:55:00,CL,2727,MQI,73H,J,US,189,0.5735906109703256
3936,2022-03-14 16:05:00,CL,3140,HFD,73H,J,US,189,0.6014006268243638
3937,2022-03-14 16:40:00,VW,985,YYZ,321,J,CA,220,0.7052581166037933
3938,2022-03-14 16:35:00,CL,2708,DAN,73H,J,US,189,0.5665748242782012
3939,2022-03-14 17:40:00,VW,3402,MYV,E90,J,US,98,0.6428540121422772
3940,2022-03-14 16:45:00,LJ,642,YXT,319,J,CA,156,0.793253054072378
3941,2022-03-14 18:00:00,VW,3403,MYV,E90,J,US,98,0.6440669067513454
3942,2022-03-14 17:55:00,CL,1103,YWQ,73H,J,CA,189,0.6179789050495808
3943,2022-03-14 17:35:00,VW,982,YYZ,319,J,CA,143,0.7258121684254116
3944,2022-03-14 17:20:00,LJ,2807,DEN,320,J,US,186,0.603296037016542
3945,2022-03-14 18:00:00,UK,821,YVR,32N,J,CA,172,0.5766440891981591
3946,2022-03-14 17:55:00,LJ,579,YQU,320,J,CA,186,0.7033442558023205
3947,2022-03-14 19:35:00,VW,986,YYZ,319,J,CA,143,0.7043197086922274
3948,2022-03-14 19:10:00,LJ,667,YDQ,319,J,CA,156,0.7576025963970607
3949,2022-03-14 19:45:00,VW,3406,MYV,E90,J,US,98,0.6458968862984148
3950,2022-03-14 20:35:00,LJ,663,RUT,320,J,US,186,0.7821949750875933
3951,2022-03-14 21:35:00,LJ,771,YEG,319,J,CA,156,0.7421433585039596
3952,2022-03-15 05:40:00,IA,925,DEN,73W,J,US,142,0.6984442036876588
3953,2022-03-15 05:45:00,LJ,767,YEG,320,J,CA,186,0.5601308096071963
3954,2022-03-15 06:25:00,CL,2444,ICL,73H,J,US,189,0.6557376941874359
3955,2022-03-15 06:30:00,CL,2732,RNH,73H,J,US,189,0.5287300602175627
3956,2022-03-15 06:45:00,VW,3400,MYV,E90,J,US,98,0.6578752982424961
3957,2022-03-15 07:30:00,VW,978,YYZ,32N,J,CA,180,0.6830881681505788
3958,2022-03-15 06:45:00,LJ,660,RUT,320,J,US,186,0.5563805311391725
3959,2022-03-15 07:25:00,CL,2359,PHX,73H,J,US,189,0.6896838619924667
3960,2022-03-15 08:10:00,YT,921,YAD,73H,C,CA,189,0.767999431600343
3961,2022-03-15 07:35:00,LJ,667,YDQ,320,J,CA,186,0.5381167323854815
3962,2022-03-15 08:00:00,CL,771,YQR,73H,J,CA,189,0.6481613904370704
3963,2022-03-15 07:55:00,ZD,742,YAD,73H,J,CA,189,0.6434109011512796
3964,2022-03-15 08:55:00,VW,3401,MYV,E90,J,US,98,0.6656302730998928
3965,2022-03-15 08:30:00,VW,979,YYZ,319,J,CA,143,0.7296581132242353
3966,2022-03-15 10:20:00,ZD,746,YAD,73H,J,CA,189,0.7078626198248176
3967,2022-03-15 10:40:00,LJ,2818,YLW,320,J,CA,186,0.6118785630902993
3968,2022-03-15 10:50:00,VW,3405,MYV,E90,J,US,98,0.6520635498994485
3969,2022-03-15 11:35:00,VW,981,YYZ,32N,J,CA,180,0.7373910889425749
3970,2022-03-15 11:30:00,LJ,641,YXT,320,J,CA,186,0.7356188716760483
3971,2022-03-15 12:05:00,LJ,2831,DFW,320,J,US,186,0.6029217659572934
3972,2022-03-15 11:55:00,LJ,2813,KEF,320,J,IS,186,0.6413697193832217
3973,2022-03-15 12:50:00,KL,605,ICY,320,J,US,174,0.370372607410682
3974,2022-03-15 13:55:00,IA,927,DEN,E90,J,US,100,0.6952437142805199
3975,2022-03-15 14:35:00,VW,983,YYZ,320,J,CA,180,0.7232065923435771
3976,2022-03-15 14:20:00,CL,772,YQR,7M8,J,CA,197,0.6858042503898297
3977,2022-03-15 14:20:00,CL,2708,BKL,73H,J,US,189,0.5977719958086498
3978,2022-03-15 15:35:00,CL,1462,FTL,73H,J,US,189,0.6646059250957176
3979,2022-03-15 16:00:00,VW,985,YYZ,320,J,CA,180,0.7109579019035084
3980,2022-03-15 15:40:00,LJ,662,RUT,319,J,US,156,0.7880492962511821
3981,2022-03-15 17:20:00,VW,3402,MYV,E90,J,US,98,0.6227793380832736
3982,2022-03-15 17:40:00,IA,928,DEN,73W,J,US,142,0.7163113782176017
3983,2022-03-15 16:30:00,CL,1556,GBR,73H,J,US,189,0.48615450356364903
3984,2022-03-15 17:50:00,VW,982,YYZ,320,J,CA,180,0.7099231266121493
3985,2022-03-15 18:25:00,LJ,2807,DEN,320,J,US,186,0.6170955887170745
3986,2022-03-15 18:10:00,VW,986,YYZ,319,J,CA,143,0.7137354865035129
3987,2022-03-15 19:55:00,LJ,579,YQU,319,J,CA,156,0.666617892490362
3988,2022-03-15 20:00:00,LJ,506,YUL,319,J,CA,156,0.6699838621716131
3989,2022-03-15 19:20:00,CL,2775,MOD,73H,J,US,189,0.559638421168546
3990,2022-03-15 19:45:00,VW,3406,MYV,E90,J,US,98,0.6378016132924473
3991,2022-03-15 21:10:00,CL,773,YQR,73H,J,CA,189,0.7108749099686013
3992,2022-03-16 05:25:00,CL,1292,YKA,73H,J,CA,189,0.5757591551130606
3993,2022-03-16 07:05:00,CL,2731,BXK,73H,J,US,189,0.560372720384413
3994,2022-03-16 06:25:00,CL,1430,MJQ,73H,J,US,189,0.6074494810524191
3995,2022-03-16 06:20:00,CL,2444,ICL,73H,J,US,189,0.6717871333514402
3996,2022-03-16 07:40:00,VW,978,YYZ,320,J,CA,180,0.6483472357006201
3997,2022-03-16 07:20:00,LJ,577,YQU,320,J,CA,186,0.48706150417118094
3998,2022-03-16 07:35:00,CL,2717,YXU,73H,J,CA,189,0.6385569680576011
3999,2022-03-16 07:25:00,LZ,617,SLK,AT5,J,US,48,0.4629573507851855
4000,2022-03-16 08:10:00,CL,1746,BCC,73H,J,US,189,0.647808768145131
4001,2022-03-16 08:55:00,UA,512,EWR,75W,J,US,169,0.5669766257438361
4002,2022-03-16 09:20:00,KL,584,YQR,320,J,CA,174,0.39103118051408536
4003,2022-03-16 08:10:00,VW,3401,MYV,E90,J,US,98,0.6857805577833054
4004,2022-03-16 08:40:00,ZD,748,RFK,73H,J,US,189,0.6720705719606389
4005,2022-03-16 09:10:00,JZ,957,YHM,E90,J,CA,100,0.6509403248818326
4006,2022-03-16 10:55:00,LJ,2818,YLW,319,J,CA,156,0.6183112113666682
4007,2022-03-16 11:20:00,LJ,2815,YZV,320,J,CA,186,0.6679628546229879
4008,2022-03-16 11:20:00,LJ,2816,YAD,320,J,CA,186,0.6404330275165477
4009,2022-03-16 10:50:00,VW,981,YYZ,321,J,CA,220,0.6996130130877839
4010,2022-03-16 13:20:00,LJ,2802,YQQ,320,J,CA,186,0.6481029820428771
4011,2022-03-16 13:20:00,CL,1391,YXY,73H,J,CA,189,0.6978611807908509
4012,2022-03-16 13:15:00,CL,563,DFW,73H,J,US,189,0.606395410356616
4013,2022-03-16 13:05:00,CL,2653,YXH,73H,J,CA,189,0.6141739671298257
4014,2022-03-16 12:35:00,LZ,604,KZH,AT5,J,US,48,0.5151364908754353
4015,2022-03-16 13:20:00,LZ,608,KIC,ER4,J,US,49,0.5525309082608229
4016,2022-03-16 14:35:00,LJ,2822,BKL,320,J,US,186,0.5992993080228696
4017,2022-03-16 15:10:00,LJ,769,YEG,319,J,CA,156,0.8227459765344812
4018,2022-03-16 14:20:00,PL,671,BQV,73H,J,US,189,0.7528504490867121
4019,2022-03-16 15:25:00,VW,985,YYZ,320,J,CA,180,0.7123621114074831
4020,2022-03-16 17:10:00,LZ,619,SLK,AT5,J,US,48,0.5942302165259103
4021,2022-03-16 17:35:00,VW,3402,MYV,E90,J,US,98,0.6331980505520209
4022,2022-03-16 17:55:00,LJ,642,YXT,320,J,CA,186,0.7417943898301825
4023,2022-03-16 17:15:00,VW,3403,MYV,E90,J,US,98,0.6331980505520209
4024,2022-03-16 17:40:00,LZ,609,KIC,ER4,J,US,49,0.5787303047789142
4025,2022-03-16 18:00:00,LJ,579,YQU,320,J,CA,186,0.6848486509570619
4026,2022-03-16 18:50:00,LJ,770,YEG,319,J,CA,156,0.7764146884860184
4027,2022-03-16 19:20:00,LJ,506,YUL,320,J,CA,186,0.6781108336342689
4028,2022-03-16 20:25:00,LJ,667,YDQ,319,J,CA,156,0.7260874535814483
