ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2022-01-19 17:30:00,DO,717,YLL,AT7,J,CA,70,0.142857142857142
2022-01-19 18:00:00,CL,2475,AIV,73H,J,US,189,0.417989417989417
2022-01-19 17:35:00,DO,703,YZF,CR9,J,CA,88,0.306818181818181
2022-01-19 17:15:00,PW,850,YLW,319,J,CA,143,0.734265734265734
2022-01-19 18:35:00,DO,699,YCD,CR9,J,CA,90,0.344444444444444
2022-01-19 18:05:00,IA,878,DEN,E7W,J,US,88,0.681818181818181
2022-01-19 19:40:00,DO,976,YYJ,32N,J,CA,180,0.261111111111111
2022-01-19 19:10:00,ML,654,YKF,E95,J,CA,118,0.559322033898305
2022-01-19 20:10:00,SV,1532,CKE,73H,J,US,189,0.211640211640211
2022-01-19 20:25:00,OF,575,OTH,32Q,J,US,160,0.5
2022-01-19 20:10:00,CL,1496,ICL,7M8,J,US,197,0.583756345177665
2022-01-19 20:20:00,DO,907,CKE,320,J,US,168,0.13095238095238
2022-01-19 20:35:00,DO,923,KWT,AT7,J,US,70,0.228571428571428
2022-01-19 21:20:00,CL,711,YQR,73H,J,CA,189,0.544973544973545
2022-01-19 22:15:00,DO,991,YXC,32N,J,CA,180,0.0111111111111111
2022-01-20 06:00:00,MC,751,YXH,32N,J,CA,174,0.373563218390804
2022-01-20 05:55:00,UK,1315,YXX,319,J,CA,138,0.376811594202898
2022-01-20 07:30:00,VW,770,YYZ,32N,J,CA,180,0.677777777777777
2022-01-20 07:55:00,NV,1256,YCD,320,J,CA,180,0.261111111111111
2022-01-20 07:45:00,SV,1527,CKE,73H,J,US,189,0.417989417989417
2022-01-20 08:40:00,DO,700,YZF,32N,J,CA,180,0.166666666666666
2022-01-20 08:15:00,DO,1043,ZSW,CR9,J,CA,88,0.136363636363636
2022-01-20 08:50:00,DO,987,YXC,32N,J,CA,180,0.177777777777777
2022-01-20 08:35:00,DO,1123,OFF,CR9,J,US,90,0.144444444444444
2022-01-20 07:25:00,MD,2574,ZTM,320,J,CA,180,0.661111111111111
2022-01-20 07:45:00,DO,697,YCD,CR9,J,CA,90,0.122222222222222
2022-01-20 09:10:00,CN,524,ONL,AT4,J,US,46,0.260869565217391
2022-01-20 08:00:00,PO,619,RNH,73H,C,US,189,0.984126984126984
2022-01-20 07:40:00,DO,688,YLW,32N,J,CA,180,0.361111111111111
2022-01-20 09:00:00,SV,1724,YXU,73H,J,CA,189,0.846560846560846
2022-01-20 10:00:00,DO,902,CKE,320,J,US,168,0.196428571428571
2022-01-20 08:35:00,DO,817,HDI,333,J,US,262,0.206106870229007
2022-01-20 10:05:00,QU,633,YPJ,319,J,CA,144,0.326388888888888
2022-01-20 09:50:00,NH,600,MSP,E95,J,US,120,0.341666666666666
2022-01-20 10:05:00,IA,875,DEN,73H,J,US,189,0.555555555555555
2022-01-20 10:50:00,LW,672,ARB,32Q,C,US,221,0.248868778280543
2022-01-20 09:40:00,XA,680,YBR,73H,C,CA,189,0.492063492063492
2022-01-20 11:10:00,ZY,2290,PHX,73H,J,US,186,0.801075268817204
2022-01-20 11:00:00,DO,904,CKE,AT7,J,US,70,0.4
2022-01-20 11:55:00,ZP,800,KEF,32Q,J,IS,192,0.307291666666666
2022-01-20 11:20:00,OK,750,YOW,320,J,CA,174,0.534482758620689
2022-01-20 11:20:00,DO,764,AIY,CR9,J,US,88,0.71590909090909
2022-01-20 12:10:00,DO,915,KWT,AT7,J,US,70,0.142857142857142
2022-01-20 12:40:00,SH,617,SIN,359,J,SG,253,0.296442687747035
2022-01-20 13:20:00,LJ,988,YQQ,320,J,CA,186,0.677419354838709
2022-01-20 12:40:00,JZ,822,YHM,319,J,CA,144,0.284722222222222
2022-01-20 13:00:00,DO,1415,DAB,CR9,J,US,90,0.0444444444444444
2022-01-20 13:20:00,DO,803,EWR,359,J,US,300,0.18
2022-01-20 13:20:00,DO,810,BOW,359,J,US,300,0.0966666666666666
2022-01-20 13:10:00,ZT,568,KEF,75W,J,IS,183,0.661202185792349
2022-01-20 13:25:00,DO,1070,YHM,CR9,J,CA,90,0.122222222222222
2022-01-20 13:25:00,DO,753,HFD,CR9,J,US,88,0.0909090909090909
2022-01-20 13:05:00,CN,514,EST,AT7,J,US,68,0.5
2022-01-20 13:45:00,DO,1040,ZSW,CR9,J,CA,90,0.344444444444444
2022-01-20 13:30:00,DO,1456,AUM,32N,J,US,180,0.177777777777777
2022-01-20 14:00:00,SV,1529,CKE,73H,J,US,189,0.354497354497354
2022-01-20 13:30:00,FP,550,DXB,77W,J,AE,428,0.462616822429906
2022-01-20 14:05:00,DO,668,YYZ,32N,J,CA,180,0.344444444444444
2022-01-20 15:40:00,PW,1117,YLW,E90,J,CA,100,0.76
2022-01-20 15:05:00,TN,553,DOH,788,J,QA,254,0.653543307086614
2022-01-20 15:40:00,DO,814,ORD,333,J,US,262,0.0343511450381679
2022-01-20 15:15:00,CN,515,EST,AT7,J,US,72,0.458333333333333
2022-01-20 17:10:00,SV,1530,CKE,73H,J,US,189,0.465608465608465
2022-01-20 17:05:00,CL,3779,YWG,73H,J,CA,189,0.788359788359788
2022-01-20 16:30:00,DO,989,YXC,32N,J,CA,180,0.477777777777777
2022-01-20 17:00:00,SV,1579,YXC,73H,J,CA,189,0.47089947089947
2022-01-20 16:55:00,SV,1528,CKE,73H,J,US,189,0.259259259259259
2022-01-20 17:40:00,DO,919,KWT,AT7,J,US,70,0.342857142857142
2022-01-20 17:55:00,IA,877,DEN,73H,J,US,186,0.456989247311827
2022-01-20 18:20:00,SV,1530,CKE,73H,J,US,189,0.328042328042328
2022-01-20 17:25:00,GQ,1095,CYT,32Q,J,US,182,0.516483516483516
2022-01-20 17:05:00,MD,1538,MJQ,32Q,J,US,239,0.334728033472803
2022-01-20 18:50:00,NU,536,UTM,AT7,J,US,48,0.4375
2022-01-20 17:20:00,CL,701,YBR,73H,J,CA,189,0.777777777777777
2022-01-20 17:25:00,UK,1314,YXX,319,J,CA,132,0.462121212121212
2022-01-20 17:35:00,CN,516,EST,AT7,J,US,72,0.388888888888888
2022-01-20 18:50:00,DO,1002,YYZ,32N,J,CA,180,0.272222222222222
2022-01-20 19:45:00,IA,878,DEN,E7W,J,US,88,0.863636363636363
2022-01-20 19:20:00,DO,976,YYJ,32N,J,CA,180,0.311111111111111
2022-01-20 20:00:00,CN,528,ONL,AT4,J,US,46,0.5
2022-01-20 20:25:00,KU,924,YZF,221,J,CA,125,0.32
2022-01-20 20:20:00,NH,602,MSP,E95,J,US,120,0.275
2022-01-20 20:05:00,NI,2312,CLR,DH4,J,US,76,0.328947368421052
2022-01-20 21:00:00,DO,1460,YKK,CR9,J,CA,90,0.166666666666666
2022-01-20 21:40:00,DO,907,CKE,320,J,US,168,0.136904761904761
2022-01-20 20:25:00,DO,923,KWT,AT7,J,US,70,0.1
2022-01-20 21:15:00,MD,1959,BZF,32A,J,US,180,0.722222222222222
2022-01-20 21:50:00,LW,672,MCE,32Q,C,US,221,0.0
2022-01-20 23:05:00,DO,976,YYJ,32N,J,CA,180,0.0611111111111111
2022-01-21 05:15:00,UK,1315,YXX,319,J,CA,138,0.318840579710144
2022-01-21 06:45:00,SV,1743,BWI,73H,J,US,189,0.365079365079365
2022-01-21 07:20:00,VW,770,YYZ,32Q,J,CA,220,0.354545454545454
2022-01-21 07:25:00,ML,653,YKF,E75,J,CA,82,0.414634146341463
2022-01-21 06:45:00,IK,886,RNH,32B,C,US,212,0.962264150943396
2022-01-21 06:25:00,DO,713,YVR,32N,J,CA,180,0.138888888888888
2022-01-21 06:50:00,DO,3073,RFK,32N,C,US,180,0.988888888888888
2022-01-21 07:30:00,CN,510,EST,AT7,J,US,72,0.194444444444444
2022-01-21 08:20:00,DO,667,YYZ,32N,J,CA,180,0.194444444444444
2022-01-21 07:10:00,DO,700,YZF,CR9,J,CA,90,0.255555555555555
2022-01-21 08:10:00,DO,987,YXC,32N,J,CA,180,0.166666666666666
2022-01-21 07:45:00,DO,1043,ZSW,CR9,J,CA,88,0.113636363636363
2022-01-21 08:15:00,DO,1350,DEN,CR9,J,US,90,0.0777777777777777
2022-01-21 09:05:00,DO,697,YCD,CR9,J,CA,88,0.238636363636363
2022-01-21 08:30:00,NU,534,UTM,AT7,J,US,64,0.1875
2022-01-21 07:50:00,DO,704,YQQ,CR9,J,CA,90,0.244444444444444
2022-01-21 07:35:00,CN,524,ONL,AT4,J,US,46,0.17391304347826
2022-01-21 09:15:00,PO,572,RNH,73H,C,US,189,0.724867724867724
2022-01-21 08:30:00,DO,688,YLW,320,J,CA,168,0.386904761904761
2022-01-21 07:50:00,JZ,817,YHM,32B,J,CA,209,0.172248803827751
2022-01-21 08:45:00,CL,1431,YBR,73H,J,CA,189,0.761904761904761
2022-01-21 08:55:00,TN,554,DOH,788,J,QA,254,0.259842519685039
2022-01-21 08:30:00,IK,868,BKL,32B,C,US,212,0.981132075471698
2022-01-21 09:50:00,DO,902,CKE,320,J,US,168,0.148809523809523
2022-01-21 09:35:00,KU,922,YZF,221,J,CA,125,0.608
2022-01-21 09:55:00,CL,635,BWI,73H,J,US,189,0.772486772486772
2022-01-21 09:35:00,NH,600,MSP,E95,J,US,120,0.608333333333333
2022-01-21 10:20:00,IA,875,DEN,73H,J,US,186,0.483870967741935
2022-01-21 10:30:00,CL,2413,YWP,73H,J,CA,189,0.486772486772486
2022-01-21 11:40:00,PU,857,ASE,32A,J,US,180,0.555555555555555
2022-01-21 11:35:00,DO,679,YQR,32N,J,CA,174,0.14367816091954
2022-01-21 10:55:00,GQ,1094,CYT,32B,J,US,180,0.6
2022-01-21 12:05:00,CN,552,CKE,AT7,J,US,70,0.628571428571428
2022-01-21 11:55:00,DO,904,CKE,AT7,J,US,70,0.242857142857142
2022-01-21 12:15:00,DO,764,AIY,32N,J,US,180,0.455555555555555
2022-01-21 12:40:00,IA,876,DEN,73H,J,US,186,0.516129032258064
2022-01-21 12:35:00,DO,808,LUL,333,J,US,266,0.101503759398496
2022-01-21 11:45:00,NV,1253,YCD,319,J,CA,141,0.234042553191489
2022-01-21 12:50:00,JZ,822,YHM,32B,J,CA,209,0.267942583732057
2022-01-21 12:15:00,DO,1080,YJO,CR9,J,CA,90,0.0555555555555555
2022-01-21 12:40:00,DO,803,EWR,359,J,US,300,0.206666666666666
2022-01-21 13:00:00,SV,1730,RNH,73H,J,US,189,0.571428571428571
2022-01-21 12:35:00,BZ,1386,NES,32A,J,US,158,0.284810126582278
2022-01-21 13:20:00,ZT,568,KEF,75W,J,IS,183,0.519125683060109
2022-01-21 13:50:00,UK,1313,YXX,319,J,CA,138,0.282608695652173
2022-01-21 13:50:00,DO,827,WGO,359,J,US,300,0.01
2022-01-21 13:00:00,GM,817,AHT,359,J,US,321,0.514018691588785
2022-01-21 14:05:00,DO,1040,ZSW,CR9,J,CA,90,0.266666666666666
2022-01-21 14:25:00,SV,1529,CKE,73H,J,US,189,0.423280423280423
2022-01-21 14:55:00,DO,652,YXC,CR9,J,CA,90,0.377777777777777
2022-01-21 14:40:00,CL,1391,YYF,73H,J,CA,189,0.703703703703703
2022-01-21 15:25:00,DO,716,YLL,AT7,J,CA,70,0.0571428571428571
2022-01-21 14:30:00,WT,753,CAI,32N,J,EG,146,0.36986301369863
2022-01-21 14:05:00,DO,668,YYZ,32N,J,CA,180,0.394444444444444
2022-01-21 15:45:00,PU,858,ASE,32N,J,US,186,0.46774193548387
2022-01-21 15:00:00,PW,1117,YLW,E90,J,CA,100,0.58
2022-01-21 15:50:00,DO,1031,YCD,CR9,J,CA,88,0.295454545454545
2022-01-21 15:00:00,ZY,813,YXC,73H,J,CA,189,0.55026455026455
2022-01-21 15:50:00,TN,553,DOH,788,J,QA,254,0.5
2022-01-21 15:30:00,DO,1385,YXX,32N,J,CA,180,0.35
2022-01-21 15:45:00,CN,515,EST,AT7,J,US,68,0.911764705882352
2022-01-21 16:25:00,DO,1417,YKF,CR9,J,CA,88,0.0681818181818181
2022-01-21 16:20:00,EM,770,PTL,223,J,US,145,0.275862068965517
2022-01-21 17:05:00,DO,905,CKE,320,J,US,168,0.321428571428571
2022-01-21 17:10:00,LJ,884,SCM,32A,J,US,186,0.575268817204301
2022-01-21 16:25:00,DO,729,LAS,32N,J,US,180,0.222222222222222
2022-01-21 17:30:00,DO,705,YQQ,320,J,CA,168,0.357142857142857
2022-01-21 17:50:00,IR,1124,YFI,32A,J,CA,180,0.761111111111111
2022-01-21 17:40:00,SV,1672,YEG,73H,J,CA,189,0.481481481481481
2022-01-21 17:45:00,DO,703,YZF,CR9,J,CA,88,0.46590909090909
2022-01-21 17:50:00,BJ,1903,YHZ,319,J,CA,150,0.66
2022-01-21 19:00:00,DO,1045,YVR,CR9,J,CA,90,0.255555555555555
2022-01-21 17:40:00,CN,556,CKE,AT7,J,US,70,0.657142857142857
2022-01-21 18:50:00,DO,1002,YYZ,32N,J,CA,180,0.288888888888888
2022-01-21 19:40:00,IA,878,DEN,E90,J,US,100,0.66
2022-01-21 18:15:00,SV,1712,YLW,73H,J,CA,189,0.656084656084656
2022-01-21 20:10:00,LJ,1385,LAS,319,J,US,156,0.57051282051282
2022-01-21 19:25:00,ML,654,YKF,E95,J,CA,112,0.598214285714285
2022-01-21 20:20:00,ZY,817,YXC,73H,J,CA,186,0.456989247311827
2022-01-21 19:25:00,EM,546,GBR,223,J,US,145,0.524137931034482
2022-01-21 19:55:00,NH,602,MSP,E95,J,US,120,0.225
2022-01-21 20:20:00,CN,528,ONL,AT4,J,US,46,0.282608695652173
2022-01-21 19:55:00,NI,2312,CLR,DH4,J,US,76,0.355263157894736
2022-01-21 19:50:00,DO,1460,YKK,CR9,J,CA,88,0.0909090909090909
2022-01-21 20:35:00,CN,557,CKE,AT7,J,US,70,0.214285714285714
2022-01-21 20:15:00,DO,747,YJO,CR9,J,CA,88,0.136363636363636
2022-01-21 22:00:00,CL,1496,ICL,73H,J,US,189,0.555555555555555
2022-01-21 22:10:00,CL,711,YQR,73H,J,CA,189,0.783068783068783
2022-01-21 23:30:00,DO,991,YXC,32N,J,CA,180,0.0333333333333333
2022-01-22 06:30:00,UK,1315,YXX,32A,J,CA,180,0.572222222222222
2022-01-22 06:05:00,IA,874,DEN,73H,J,US,186,0.64516129032258
2022-01-22 06:35:00,VW,770,YYZ,32N,J,CA,180,0.472222222222222
2022-01-22 06:50:00,UK,777,YVR,32N,J,CA,180,0.705555555555555
2022-01-22 06:30:00,SV,1723,YXU,73H,J,CA,189,0.544973544973545
2022-01-22 07:05:00,SV,1670,YEG,73H,J,CA,189,0.259259259259259
2022-01-22 07:25:00,SV,1730,RNH,73H,J,US,189,0.777777777777777
2022-01-22 08:15:00,DO,695,YXJ,32N,J,CA,180,0.461111111111111
2022-01-22 08:20:00,DO,1047,YLL,AT7,J,CA,70,0.0142857142857142
2022-01-22 08:35:00,DO,987,YXC,32N,J,CA,180,0.205555555555555
2022-01-22 07:25:00,DO,1123,OFF,CR9,J,US,90,0.166666666666666
2022-01-22 08:35:00,SV,3745,XLB,73H,C,CA,189,0.962962962962962
2022-01-22 07:50:00,DO,1454,AUM,CR9,J,US,90,0.166666666666666
2022-01-22 08:00:00,IK,878,RNH,32B,C,US,212,0.924528301886792
2022-01-22 08:25:00,DO,1061,LAS,32N,J,US,180,0.388888888888888
2022-01-22 09:25:00,EM,544,GBR,223,J,US,145,0.117241379310344
2022-01-22 09:00:00,TN,554,DOH,788,J,QA,254,0.255905511811023
2022-01-22 09:15:00,DO,902,CKE,CR9,J,US,88,0.204545454545454
2022-01-22 09:20:00,NH,600,MSP,E95,J,US,120,0.783333333333333
2022-01-22 09:25:00,DO,2914,APH,32N,C,US,180,0.805555555555555
2022-01-22 10:45:00,IA,875,DEN,73H,J,US,186,0.392473118279569
2022-01-22 10:20:00,CN,512,EST,AT7,J,US,68,0.308823529411764
2022-01-22 10:40:00,DO,1373,AMN,32N,J,US,180,0.433333333333333
2022-01-22 10:10:00,LJ,988,YQQ,319,J,CA,156,0.82051282051282
2022-01-22 10:30:00,DO,915,KWT,AT7,J,US,70,0.0428571428571428
2022-01-22 11:10:00,GQ,1094,CYT,32Q,J,US,185,0.643243243243243
2022-01-22 11:20:00,WU,644,MKG,734,J,US,150,0.426666666666666
2022-01-22 10:55:00,DO,973,YYJ,320,J,CA,168,0.232142857142857
2022-01-22 11:40:00,DO,3071,RNH,32N,C,US,180,0.816666666666666
2022-01-22 12:05:00,SV,1724,YAD,73H,J,CA,189,0.746031746031746
2022-01-22 12:05:00,SV,1730,RNH,73H,J,US,189,0.544973544973545
2022-01-22 12:50:00,SH,617,SIN,359,J,SG,253,0.213438735177865
2022-01-22 13:00:00,IR,1138,YXU,32A,J,CA,180,0.461111111111111
2022-01-22 11:50:00,DO,2814,ORD,333,J,US,266,0.056390977443609
2022-01-22 12:05:00,DO,803,EWR,359,J,US,300,0.236666666666666
2022-01-22 12:35:00,AY,2837,APH,32N,C,US,174,0.96551724137931
2022-01-22 13:55:00,MC,753,YXH,32N,J,CA,174,0.522988505747126
2022-01-22 14:00:00,UK,1313,YXX,32N,J,CA,180,0.461111111111111
2022-01-22 13:15:00,IR,1244,BKL,32A,J,US,186,0.747311827956989
2022-01-22 13:15:00,SV,3738,APH,73H,C,US,186,0.881720430107526
2022-01-22 15:10:00,FP,550,DXB,77W,J,AE,428,0.609813084112149
2022-01-22 14:35:00,DO,705,YQQ,320,J,CA,168,0.494047619047619
2022-01-22 14:15:00,WT,753,YBR,32N,J,CA,146,0.328767123287671
2022-01-22 14:40:00,DO,668,YYZ,32N,J,CA,180,0.233333333333333
2022-01-22 15:20:00,PU,858,ASE,32N,J,US,186,0.516129032258064
2022-01-22 15:55:00,PW,1117,YLW,E90,J,CA,100,0.76
2022-01-22 15:05:00,DO,974,YYJ,32N,J,CA,180,0.166666666666666
2022-01-22 15:40:00,DO,986,YXC,32N,J,CA,180,0.144444444444444
2022-01-22 15:20:00,DO,1441,MOD,32N,J,US,180,0.35
2022-01-22 15:35:00,TN,553,DOH,788,J,QA,254,0.649606299212598
2022-01-22 15:45:00,GQ,3125,ASE,73H,J,US,189,0.497354497354497
2022-01-22 16:15:00,DO,701,YZF,CR9,J,CA,88,0.193181818181818
2022-01-22 15:40:00,IR,1121,RNH,320,J,US,180,0.516666666666666
2022-01-22 15:40:00,CL,3040,FTL,73H,J,US,189,0.751322751322751
2022-01-22 15:55:00,PU,1090,BKT,32N,J,US,186,0.682795698924731
2022-01-22 17:30:00,KU,920,YQQ,223,J,CA,145,0.689655172413793
2022-01-22 17:10:00,CN,555,CKE,AT7,J,US,68,0.691176470588235
2022-01-22 17:55:00,IA,877,DEN,73H,J,US,186,0.274193548387096
2022-01-22 16:55:00,CL,702,DFW,73H,J,US,189,0.56084656084656
2022-01-22 17:25:00,SV,3746,AMN,73H,C,US,189,0.539682539682539
2022-01-22 17:45:00,CN,558,CKE,AT7,J,US,70,0.842857142857142
2022-01-22 17:50:00,FZ,609,AMN,73H,C,US,189,0.825396825396825
2022-01-22 19:30:00,IA,878,DEN,E7W,J,US,88,0.443181818181818
2022-01-22 19:10:00,SV,1692,YQQ,73H,J,CA,189,0.613756613756613
2022-01-22 18:40:00,JZ,820,YHM,32B,J,CA,209,0.114832535885167
2022-01-22 20:20:00,ZY,816,YXC,73H,J,CA,189,0.534391534391534
2022-01-22 19:20:00,DO,990,YXC,32N,J,CA,180,0.0944444444444444
2022-01-22 21:35:00,CL,3466,YYT,73H,J,CA,189,0.634920634920634
2022-01-23 06:00:00,IA,874,DEN,73H,J,US,186,0.317204301075268
2022-01-23 05:25:00,DO,2567,YXU,32N,J,CA,180,0.177777777777777
2022-01-23 05:55:00,UK,777,YVR,32N,J,CA,180,0.511111111111111
2022-01-23 07:35:00,SV,1683,YBR,73H,J,CA,186,0.349462365591397
2022-01-23 08:05:00,CL,3040,FTL,73H,J,US,189,0.359788359788359
2022-01-23 07:15:00,NH,602,MSP,E95,J,US,120,0.325
2022-01-23 07:10:00,DO,698,KEF,32N,J,IS,180,0.0611111111111111
2022-01-23 08:15:00,DO,972,YYJ,32N,J,CA,180,0.188888888888888
2022-01-23 07:50:00,DO,1043,ZSW,CR9,J,CA,90,0.0
2022-01-23 07:55:00,IK,892,YAD,32B,C,CA,212,0.910377358490566
2022-01-23 08:20:00,DO,704,YQQ,32N,J,CA,180,0.45
2022-01-23 08:10:00,DO,1460,YKK,CR9,J,CA,90,0.111111111111111
2022-01-23 08:45:00,DO,644,YXE,AT7,J,CA,70,0.0285714285714285
2022-01-23 08:00:00,SH,617,BWI,359,J,US,253,0.0434782608695652
2022-01-23 09:05:00,DO,764,AIY,32N,J,US,180,0.338888888888888
2022-01-23 08:40:00,TN,554,DOH,788,J,QA,254,0.161417322834645
2022-01-23 09:00:00,CL,566,YPE,73H,J,CA,189,0.465608465608465
2022-01-23 09:00:00,KU,922,YZF,32N,J,CA,180,0.35
2022-01-23 09:15:00,IA,875,DEN,73H,J,US,186,0.268817204301075
2022-01-23 11:05:00,CL,1840,PHX,73H,J,US,189,0.751322751322751
2022-01-23 10:40:00,CN,512,EST,AT7,J,US,70,0.342857142857142
2022-01-23 11:10:00,DO,904,CKE,AT7,J,US,70,0.314285714285714
2022-01-23 10:30:00,GQ,1094,CYT,32Q,J,US,185,0.502702702702702
2022-01-23 11:45:00,DO,973,YYJ,32N,J,CA,180,0.205555555555555
2022-01-23 11:10:00,ZL,1743,DFW,32A,J,US,180,0.555555555555555
2022-01-23 11:05:00,CL,2961,YQU,320,J,CA,180,0.777777777777777
2022-01-23 12:00:00,SV,1528,CKE,73H,J,US,186,0.473118279569892
2022-01-23 12:40:00,OK,750,YOW,32Q,J,CA,220,0.459090909090909
2022-01-23 13:00:00,DO,808,LUL,333,J,US,266,0.19172932330827
2022-01-23 12:45:00,AY,651,YYG,320,J,CA,174,0.379310344827586
2022-01-23 13:15:00,DO,811,CPH,333,J,DK,262,0.122137404580152
2022-01-23 12:50:00,DO,753,HFD,CR9,J,US,90,0.0666666666666666
2022-01-23 12:10:00,DO,803,EWR,359,J,US,300,0.176666666666666
2022-01-23 13:35:00,UK,775,YVR,32A,J,CA,168,0.279761904761904
2022-01-23 12:25:00,SV,1680,DEN,73H,J,US,189,0.301587301587301
2022-01-23 13:55:00,UK,1313,YXX,32N,J,CA,180,0.361111111111111
2022-01-23 12:50:00,SV,1570,YYJ,73H,J,CA,189,0.126984126984126
2022-01-23 14:20:00,GM,817,YXN,359,J,CA,321,0.19626168224299
2022-01-23 14:15:00,DO,1040,ZSW,CR9,J,CA,88,0.181818181818181
2022-01-23 14:10:00,IA,876,DEN,E7W,J,US,88,0.681818181818181
2022-01-23 14:20:00,FP,550,DXB,77W,J,AE,428,0.558411214953271
2022-01-23 13:45:00,DO,716,YLL,AT7,J,CA,70,0.114285714285714
2022-01-23 15:00:00,WT,753,CAI,32N,J,EG,146,0.260273972602739
2022-01-23 15:05:00,DO,668,YYZ,32N,J,CA,180,0.4
2022-01-23 14:25:00,PU,858,ASE,32N,J,US,186,0.526881720430107
2022-01-23 15:35:00,CN,553,CKE,AT7,J,US,72,0.5
2022-01-23 14:55:00,DO,1016,DEN,CR9,J,US,90,0.288888888888888
2022-01-23 14:50:00,TN,553,DOH,788,J,QA,254,0.586614173228346
2022-01-23 15:45:00,DO,1070,YHM,CR9,J,CA,88,0.136363636363636
2022-01-23 15:15:00,DO,1385,YXX,32N,J,CA,180,0.161111111111111
2022-01-23 15:35:00,SV,1530,CKE,73H,J,US,189,0.444444444444444
2022-01-23 17:10:00,DO,1417,YKF,CR9,J,CA,90,0.166666666666666
2022-01-23 16:05:00,IR,1124,YFI,320,J,CA,180,0.838888888888888
2022-01-23 16:45:00,WN,623,AHT,788,C,US,300,0.77
2022-01-23 16:35:00,SV,1600,YKA,73H,J,CA,189,0.433862433862433
2022-01-23 17:40:00,DO,680,YWG,32N,J,CA,180,0.1
2022-01-23 17:50:00,LJ,3140,DEN,319,J,US,156,0.73076923076923
2022-01-23 18:10:00,SV,1570,YYJ,73H,J,CA,189,0.158730158730158
2022-01-23 17:45:00,DO,705,YQQ,32N,J,CA,180,0.161111111111111
2022-01-23 17:55:00,GQ,1095,CYT,32Q,J,US,185,0.308108108108108
2022-01-23 18:30:00,DO,901,CKE,AT7,J,US,70,0.242857142857142
2022-01-23 18:15:00,FB,592,DMO,320,J,US,174,0.718390804597701
2022-01-23 18:25:00,DO,1045,YVR,CR9,J,CA,88,0.443181818181818
2022-01-23 19:10:00,DO,699,YCD,CR9,J,CA,90,0.466666666666666
2022-01-23 17:55:00,CN,556,CKE,AT7,J,US,72,0.513888888888888
2022-01-23 19:15:00,CL,2475,AIV,73H,J,US,189,0.46031746031746
2022-01-23 19:15:00,NU,541,UTM,AT7,J,US,64,0.4375
2022-01-23 18:50:00,DO,976,YYJ,32N,J,CA,180,0.294444444444444
2022-01-23 19:10:00,UK,777,YVR,32A,J,CA,168,0.267857142857142
2022-01-23 19:55:00,LJ,1385,LAS,32A,J,US,186,0.198924731182795
2022-01-23 19:25:00,SV,1673,YEG,73H,J,CA,189,0.481481481481481
2022-01-23 19:15:00,DO,990,YXC,73H,J,CA,183,0.207650273224043
2022-01-23 19:40:00,EM,546,GBR,223,J,US,145,0.248275862068965
2022-01-23 20:15:00,NH,602,MSP,E95,J,US,120,0.425
2022-01-23 20:30:00,ZT,571,KEF,75W,J,IS,183,0.289617486338797
2022-01-23 19:35:00,CL,635,BWI,73H,J,US,189,0.349206349206349
2022-01-23 21:00:00,LJ,884,SCM,32N,J,US,186,0.516129032258064
2022-01-23 19:40:00,BJ,1903,YHZ,320,J,CA,180,0.188888888888888
2022-01-23 21:25:00,LJ,3256,YEG,320,J,CA,186,0.747311827956989
2022-01-23 20:45:00,LJ,1776,YLW,32A,J,CA,186,0.801075268817204
2022-01-23 20:50:00,QU,635,YPJ,319,J,CA,144,0.3125
2022-01-23 21:20:00,DO,923,KWT,AT7,J,US,70,0.0571428571428571
2022-01-23 20:55:00,DO,747,YJO,CR9,J,CA,90,0.1
2022-01-23 21:25:00,LJ,1162,YWG,32A,J,CA,186,0.5
2022-01-23 21:15:00,LJ,2396,YKA,32A,J,CA,186,0.559139784946236
2022-01-23 21:15:00,CL,1496,ICL,7M8,J,US,197,0.49238578680203
2022-01-23 21:15:00,CL,701,YBR,73H,J,CA,189,0.925925925925925
2022-01-23 21:30:00,MD,1959,BZF,32A,J,US,180,0.694444444444444
2022-01-23 22:35:00,DO,976,YYJ,32N,J,CA,180,0.0333333333333333
2022-01-24 05:40:00,IA,874,DEN,73H,J,US,186,0.639784946236559
2022-01-24 06:30:00,PW,950,YLW,319,J,CA,143,0.636363636363636
2022-01-24 07:15:00,SV,1713,AIY,73H,J,US,189,0.544973544973545
2022-01-24 06:10:00,ML,653,YKF,E70,J,CA,76,0.473684210526315
2022-01-24 07:45:00,SV,1564,YYJ,73H,J,CA,189,0.142857142857142
2022-01-24 07:50:00,SV,1527,CKE,73H,J,US,189,0.375661375661375
2022-01-24 07:45:00,CN,510,EST,AT7,J,US,70,0.3
2022-01-24 08:25:00,DO,667,YYZ,32N,J,CA,180,0.294444444444444
2022-01-24 07:15:00,DO,1047,YLL,AT7,J,CA,70,0.0428571428571428
2022-01-24 08:35:00,DO,987,YXC,32N,J,CA,180,0.305555555555555
2022-01-24 07:25:00,IK,874,HUS,32B,C,US,212,0.910377358490566
2022-01-24 07:20:00,DO,1454,AUM,CR9,J,US,90,0.255555555555555
2022-01-24 07:25:00,IK,882,RNH,32B,C,US,212,1.02358490566037
2022-01-24 09:05:00,DO,704,YQQ,CR9,J,CA,88,0.352272727272727
2022-01-24 07:50:00,NU,534,UTM,AT7,J,US,64,0.1875
